endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050211
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050226
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050241
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050256
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050311
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050326
0,0,경기76아3534,3,-1,233000275,233003122,1,20221025-050341
0,0,경기76아3534,3,-1,233000275,233003132,2,20221025-050356
0,0,경기76아3534,3,-1,233000275,233003132,2,20221025-050411
0,0,경기76아3534,3,-1,233000275,233003132,2,20221025-050426
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050441
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050456
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050511
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050526
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050541
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050556
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050611
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050626
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050641
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050656
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050711
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050726
0,0,경기76아3534,3,-1,233000275,233003127,3,20221025-050741
0,0,경기76아3534,3,-1,233000275,233003128,4,20221025-050756
0,0,경기76아3534,3,-1,233000275,233003128,4,20221025-050811
0,0,경기76아3534,3,-1,233000275,233003128,4,20221025-050826
0,0,경기76아3534,3,-1,233000275,233003128,4,20221025-050841
0,0,경기76아3534,3,-1,233000275,233003093,5,20221025-050856
0,0,경기76아3534,3,-1,233000275,233003093,5,20221025-050911
