endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050156
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050211
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050226
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050241
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050256
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050311
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050326
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050341
0,0,경기76아3545,3,-1,233000275,233003122,1,20221024-050356
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050411
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050426
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050441
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050456
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050511
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050526
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050541
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050556
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050611
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050626
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050641
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050657
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050711
0,0,경기76아3545,3,-1,233000275,233003132,2,20221024-050726
0,0,경기76아3545,3,-1,233000275,233003127,3,20221024-050741
0,0,경기76아3545,3,-1,233000275,233003127,3,20221024-050756
0,0,경기76아3545,3,-1,233000275,233003127,3,20221024-050811
0,0,경기76아3545,3,-1,233000275,233003128,4,20221024-050826
0,0,경기76아3545,3,-1,233000275,233003128,4,20221024-050841
0,0,경기76아3545,3,-1,233000275,233003128,4,20221024-050856
0,0,경기76아3545,3,-1,233000275,233003128,4,20221024-050911
0,0,경기76아3545,3,-1,233000275,233003093,5,20221024-050926
0,0,경기76아3545,3,-1,233000275,233003093,5,20221024-050941
0,0,경기76아3545,3,-1,233000275,233003093,5,20221024-050956
0,0,경기76아3545,3,-1,233000275,233003093,5,20221024-051011
