endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160412
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160412
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160412
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160412
0,0,경기76아3537,3,-1,233000275,233000591,124,20221021-160412
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160426
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160426
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160426
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160426
0,0,경기76아3537,3,-1,233000275,233000590,125,20221021-160426
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160441
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160441
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160441
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160441
0,0,경기76아3537,3,-1,233000275,233000589,126,20221021-160441
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160457
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160457
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160457
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160457
0,0,경기76아3537,3,-1,233000275,233000589,126,20221021-160457
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160511
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160511
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160511
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160511
0,0,경기76아3537,3,-1,233000275,233000588,127,20221021-160511
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160526
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160526
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160526
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160526
0,0,경기76아3537,3,-1,233000275,233000588,127,20221021-160526
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160541
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160541
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160541
0,0,경기76아3537,3,-1,233000275,233000588,127,20221021-160541
0,0,경기76아3573,3,-1,233000275,233002159,86,20221021-160541
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160556
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160556
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160556
0,0,경기76아3537,3,-1,233000275,233000588,127,20221021-160556
0,0,경기76아3573,3,-1,233000275,233001828,87,20221021-160556
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160611
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160611
0,0,경기76아3538,3,-1,233000275,233001218,161,20221021-160611
0,0,경기76아3537,3,-1,233000275,233000588,127,20221021-160611
0,0,경기76아3573,3,-1,233000275,233001828,87,20221021-160611
0,0,경기76아3939,3,-1,233000275,233000964,12,20221021-160626
0,0,경기76아3534,3,-1,233000275,233000701,36,20221021-160626
