endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050213
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050228
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050243
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050258
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050313
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050328
0,0,경기76아3362,3,-1,233000277,233003122,1,20221025-050343
0,0,경기76아3362,3,-1,233000277,233003132,2,20221025-050358
0,0,경기76아3362,3,-1,233000277,233003132,2,20221025-050414
0,0,경기76아3362,3,-1,233000277,233003132,2,20221025-050428
0,0,경기76아3362,3,-1,233000277,233003132,2,20221025-050444
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050458
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050513
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050528
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050543
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050558
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050613
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050628
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050643
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050658
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050713
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050728
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050743
0,0,경기76아3362,3,-1,233000277,233003127,3,20221025-050758
0,0,경기76아3362,3,-1,233000277,233003128,4,20221025-050813
0,0,경기76아3362,3,-1,233000277,233003128,4,20221025-050828
0,0,경기76아3362,3,-1,233000277,233003128,4,20221025-050843
0,0,경기76아3362,3,-1,233000277,233003093,5,20221025-050858
0,0,경기76아3362,3,-1,233000277,233003093,5,20221025-050913
0,0,경기76아3362,3,-1,233000277,233001954,6,20221025-050928
0,0,경기76아3362,3,-1,233000277,233001954,6,20221025-050943
0,0,경기76아3362,3,-1,233000277,233001954,6,20221025-050958
0,0,경기76아3362,3,-1,233000277,233001953,7,20221025-051016
0,0,경기76아3362,3,-1,233000277,233001953,7,20221025-051028
0,0,경기76아3362,3,-1,233000277,233001953,7,20221025-051043
0,0,경기76아3362,3,-1,233000277,233002038,8,20221025-051058
0,0,경기76아3362,3,-1,233000277,233002038,8,20221025-051113
0,0,경기76아3362,3,-1,233000277,233002038,8,20221025-051128
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051143
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051158
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051213
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051228
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051243
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051258
0,0,경기76아3362,3,-1,233000277,233001608,9,20221025-051313
0,0,경기76아3362,3,-1,233000277,233000374,10,20221025-051328
0,0,경기76아3362,3,-1,233000277,233000374,10,20221025-051343
0,0,경기76아3362,3,-1,233000277,233000374,10,20221025-051358
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051413
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051428
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051443
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051458
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051513
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051528
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051543
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051558
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051613
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051628
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051643
0,0,경기76아3362,3,-1,233000277,233001614,11,20221025-051658
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051713
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051728
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051743
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051758
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051813
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051828
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051843
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051858
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051913
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051928
0,0,경기76아3362,3,-1,233000277,233001568,12,20221025-051943
0,0,경기76아3362,3,-1,233000277,233002421,13,20221025-051958
0,0,경기76아3362,3,-1,233000277,233002421,13,20221025-052013
0,0,경기76아3362,3,-1,233000277,233002421,13,20221025-052028
0,0,경기76아3362,3,-1,233000277,233000129,14,20221025-052043
0,0,경기76아3362,3,-1,233000277,233000129,14,20221025-052058
0,0,경기76아3362,3,-1,233000277,233000129,14,20221025-052114
0,0,경기76아3362,3,-1,233000277,233000129,14,20221025-052128
0,0,경기76아3362,3,-1,233000277,233000980,15,20221025-052143
0,0,경기76아3362,3,-1,233000277,233000980,15,20221025-052158
0,0,경기76아3362,3,-1,233000277,233000980,15,20221025-052213
0,0,경기76아3362,3,-1,233000277,233000980,15,20221025-052228
0,0,경기76아3362,3,-1,233000277,233000980,15,20221025-052243
