endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아4654,3,44,233000140,233001912,1,20221024-043347
0,0,경기76아4654,3,44,233000140,233001912,1,20221024-043402
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043417
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043432
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043447
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043502
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043517
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043532
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043547
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043602
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043617
0,0,경기76아4654,3,44,233000140,233000061,2,20221024-043632
0,0,경기76아4654,3,44,233000140,233001903,3,20221024-043647
0,0,경기76아4654,3,44,233000140,233001903,3,20221024-043702
0,0,경기76아4654,3,44,233000140,233001903,3,20221024-043717
0,0,경기76아4654,3,44,233000140,233001903,3,20221024-043732
0,0,경기76아4654,3,44,233000140,233001903,3,20221024-043747
0,0,경기76아4654,3,44,233000140,233001293,4,20221024-043802
0,0,경기76아4654,3,44,233000140,233001293,4,20221024-043817
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043832
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043847
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043902
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043917
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043932
0,0,경기76아4654,3,43,233000140,233001293,4,20221024-043947
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044002
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044017
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044032
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044047
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044102
0,0,경기76아4654,3,43,233000140,233001294,5,20221024-044117
0,0,경기76아4654,3,43,233000140,233000746,6,20221024-044132
0,0,경기76아4654,3,43,233000140,233000746,6,20221024-044147
0,0,경기76아4654,3,43,233000140,233000746,6,20221024-044202
0,0,경기76아4654,3,43,233000140,233000746,6,20221024-044217
0,0,경기76아4654,3,43,233000140,233000745,7,20221024-044232
0,0,경기76아4654,3,43,233000140,233000745,7,20221024-044247
