endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아1131,3,32,233000140,233002159,24,20221020-172200
0,0,경기76아4654,3,44,233000140,233000866,97,20221020-172200
0,0,경기76아1194,3,28,233000140,233000138,75,20221020-172200
0,0,경기76아1193,3,19,233000140,277103203,46,20221020-172200
0,0,경기76아1194,3,34,233000140,233001000,77,20221020-172602
0,0,경기76아4654,3,44,233000140,233001871,100,20221020-172602
0,0,경기76아1131,3,38,233000140,233001828,25,20221020-172602
0,0,경기76아4653,3,38,233000140,233001912,1,20221020-172602
0,0,경기76아1193,3,19,233000140,277103903,48,20221020-172602
0,0,경기76아1194,3,34,233000140,233001943,78,20221020-172624
0,0,경기76아4654,3,44,233000140,233001871,100,20221020-172624
0,0,경기76아1131,3,38,233000140,233001001,26,20221020-172624
0,0,경기76아4653,3,38,233000140,233001912,1,20221020-172624
0,0,경기76아1193,3,19,233000140,120000671,49,20221020-172624
0,0,경기76아4654,3,44,233000140,233001871,100,20221020-172702
0,0,경기76아1131,3,38,233000140,233001001,26,20221020-172702
0,0,경기76아1194,3,38,233000140,233001943,78,20221020-172702
0,0,경기76아1193,3,19,233000140,120000671,49,20221020-172702
0,0,경기76아4653,3,38,233000140,233000061,2,20221020-172702
0,0,경기76아1194,3,38,233000140,233001943,78,20221020-172802
0,0,경기76아4654,3,44,233000140,233000060,101,20221020-172802
0,0,경기76아1131,3,33,233000140,233001503,27,20221020-172802
0,0,경기76아1193,3,19,233000140,120000671,49,20221020-172802
0,0,경기76아4653,3,38,233000140,233000061,2,20221020-172802
0,0,경기76아4654,3,44,233000140,233000060,101,20221020-172902
0,0,경기76아1131,3,27,233000140,233003106,28,20221020-172902
0,0,경기76아1194,3,40,233000140,233000188,79,20221020-172902
0,0,경기76아4653,3,38,233000140,233000061,2,20221020-172902
0,0,경기76아1193,3,19,233000140,277103902,50,20221020-172902
0,0,경기76아1131,3,27,233000140,233003106,28,20221020-173002
0,0,경기76아1194,3,41,233000140,233001318,80,20221020-173002
0,0,경기76아4654,3,44,233000140,233000060,101,20221020-173002
0,0,경기76아1193,3,20,233000140,121001315,51,20221020-173002
0,0,경기76아4653,3,38,233000140,233001903,3,20221020-173002
0,0,경기76아1194,3,41,233000140,233001318,80,20221020-173103
0,0,경기76아1131,3,26,233000140,233001975,29,20221020-173103
0,0,경기76아1193,3,20,233000140,121001315,51,20221020-173103
0,0,경기76아4653,3,38,233000140,233001293,4,20221020-173103
0,0,경기76아1131,3,26,233000140,233001975,29,20221020-173202
0,0,경기76아1194,3,41,233000140,233000210,81,20221020-173202
0,0,경기76아4653,3,38,233000140,233001293,4,20221020-173202
0,0,경기76아1193,3,49,233000140,121001315,51,20221020-173202
0,0,경기76아1131,3,26,233000140,233001975,29,20221020-173303
0,0,경기76아1194,3,43,233000140,233000767,82,20221020-173303
0,0,경기76아4653,3,38,233000140,233001293,4,20221020-173303
0,0,경기76아1193,3,49,233000140,121001315,51,20221020-173303
0,0,경기76아1131,3,26,233000140,233001975,29,20221020-173316
0,0,경기76아1194,3,44,233000140,233000767,82,20221020-173316
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173316
0,0,경기76아1193,3,49,233000140,121001315,51,20221020-173316
0,0,경기76아1194,3,44,233000140,233000767,82,20221020-173332
0,0,경기76아1131,3,26,233000140,233001404,30,20221020-173332
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173332
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173332
0,0,경기76아1194,3,44,233000140,233002171,83,20221020-173347
0,0,경기76아1131,3,25,233000140,233001404,30,20221020-173347
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173347
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173347
0,0,경기76아1194,3,44,233000140,233002171,83,20221020-173401
0,0,경기76아1131,3,25,233000140,233000727,31,20221020-173401
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173401
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173401
0,0,경기76아1194,3,44,233000140,233002171,83,20221020-173416
0,0,경기76아1131,3,24,233000140,233000727,31,20221020-173416
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173416
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173416
0,0,경기76아1131,3,24,233000140,233000727,31,20221020-173431
0,0,경기76아1194,3,44,233000140,233000766,84,20221020-173431
0,0,경기76아4653,3,38,233000140,233001294,5,20221020-173431
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173431
0,0,경기76아1194,3,44,233000140,233000766,84,20221020-173446
0,0,경기76아1131,3,24,233000140,233000727,31,20221020-173446
0,0,경기76아1193,3,49,233000140,277101688,52,20221020-173446
0,0,경기76아4653,3,38,233000140,233000746,6,20221020-173446
0,0,경기76아1131,3,24,233000140,233000727,31,20221020-173503
0,0,경기76아1194,3,45,233000140,233000766,84,20221020-173503
