,districtCd,stationId,stationName,stationSeq,x,y
0,2,233003132,호수자이파밀리에.아이원,1,127.1051,37.1607667
1,2,233003127,금호어울림.계룡리슈빌,2,127.1068833,37.1639
2,2,233001754,아이파크.호수부영4차,3,127.1092667,37.1655167
3,2,233001748,아이파크.호수부영5차,4,127.11435,37.1657667
4,2,233001710,호수공원행복주택.호수부영6차,5,127.1173667,37.1671333
5,2,233001696,호수부영1차,6,127.119,37.1699167
6,2,233001608,서희스타힐스.단독주택,7,127.12,37.1734833
7,2,233000374,창의고,8,127.1224667,37.1818
8,2,233001614,한신더휴,9,127.1237833,37.1865167
9,2,233001568,베라체아파트,10,127.12285,37.1905
10,2,233002421,예솔초.호반2차.대원2차,11,127.1187667,37.1962333
11,2,233000129,신안2차.반도4차,12,127.11605,37.1999833
12,2,233000980,모아.반도1차아파트,13,127.11455,37.20205
13,2,233002516,지산마을,14,127.1122333,37.2052167
14,2,233002429,이주택지.상록.경남아파트,15,127.1108667,37.2071
15,2,233002430,퍼스트파크.이지더원,16,127.1085,37.209
16,2,233002431,동탄2파출소.농협,17,127.1043833,37.2095
17,2,233000063,동원.다원중,18,127.1035833,37.2121333
18,2,233002017,현대트랜시스,19,127.10385,37.2162
19,2,233000145,영천리,20,127.10365,37.2195833
20,2,228001145,기흥IC입구,21,127.10315,37.2208833
21,2,277102516,기흥IC진입(경유),22,127.1017333,37.2225833
22,2,277102660,기흥휴게소(경유),23,127.1066167,37.23525
23,2,277103363,수원신갈IC(경유),24,127.104,37.2657
24,2,277103361,신갈JC(경유),25,127.1038667,37.2896667
25,2,277103443,죽전(경유),26,127.1038167,37.3266333
26,2,277103386,서울TG(경유),27,127.1043333,37.3649667
27,2,277104184,판교진입(경유),28,127.1017333,37.3938167
28,2,206000538,화랑공원남편,29,127.1067333,37.3953333
29,2,206000577,화랑공원동편,30,127.1072,37.3969333
30,2,206000539,금토천교,31,127.1060333,37.4013
31,2,206000540,삼평교,32,127.1047833,37.4041333
32,2,204000064,판교제2테크노밸리,33,127.0997333,37.4113333
33,2,123000215,복정역1번출구,34,127.1271167,37.4723667
34,2,123000015,장지역.가든파이브(중),35,127.1261833,37.4788833
35,2,123000013,문정법조단지.건영아파트(중),36,127.1245667,37.48195
36,2,123000009,가락시장.가락시장역(중),37,127.1171333,37.4944167
37,2,123000007,송파역(중),38,127.1118,37.50025
38,2,123000003,석촌호수.한솔병원(중),39,127.1057833,37.50685
39,2,277102839,석촌역교차로(경유),40,127.1037667,37.5093167
40,2,123000611,잠실광역환승센터,41,127.1006667,37.51235
