,districtCd,stationId,stationName,stationSeq,x,y
0,2,223000540,오산역환승센터2층(2승강장),1,127.0666667,37.14625
1,2,277104533,중앙파출소(경유),2,127.0683333,37.14645
2,2,223000095,오산시티자이1.2단지,3,127.0910333,37.1499833
3,2,233003132,호수자이파밀리에.아이원,4,127.1051,37.1607667
4,2,233003128,동탄호수공원.부영4차,5,127.10695,37.1668
5,2,233003093,호수부영3차.우미린2차,6,127.1069333,37.1716333
6,2,233000995,의료시설부지,7,127.10015,37.1876
7,2,233000978,한화.린스트라우스,8,127.0990167,37.19535
8,2,233003085,동탄역(동측),9,127.0962833,37.19985
9,2,233000164,반도1차.경남,10,127.1105833,37.2032167
10,2,228001106,삼성아파트.현대모닝싸이드아파트,11,127.1053,37.2521667
11,2,228002101,상갈역,12,127.1080833,37.26165
12,2,228001121,삼성아파트.현대모닝싸이드아파트,13,127.10475,37.2519167
13,2,233000960,경남.반도1차,14,127.1107833,37.20345
14,2,233003084,동탄역(서측),15,127.0960833,37.1995833
15,2,233001637,린스트라우스.한화,16,127.0985667,37.19625
16,2,233000994,공공청사부지,17,127.0999167,37.18705
17,2,233003092,우미린2차.호수부영3차,18,127.10645,37.1713
18,2,233003136,동탄호수공원,19,127.1064667,37.1672
19,2,233003126,아이원.호수자이파밀리에,20,127.10485,37.1611167
20,2,223000336,오산시티자이1.2단지,21,127.0907833,37.1500667
21,2,223000540,오산역환승센터2층(2승강장),22,127.0666667,37.14625
