,districtCd,stationId,stationName,stationSeq,x,y
0,2,233003122,동탄2차고지,1,127.10165,37.1554
1,2,233003132,호수자이파밀리에.아이원,2,127.1051,37.1607667
2,2,233003127,금호어울림.계룡리슈빌,3,127.1068833,37.1639
3,2,233003128,동탄호수공원.부영4차,4,127.10695,37.1668
4,2,233003093,호수부영3차.우미린2차,5,127.1069333,37.1716333
5,2,233001954,호수부영3차,6,127.1081667,37.1723333
6,2,233001953,정현초.청림중,7,127.1129833,37.1723167
7,2,233002038,호수부영1차.서희스타힐스,8,127.1172833,37.1716333
8,2,233001608,서희스타힐스.단독주택,9,127.12,37.1734833
9,2,233000374,창의고,10,127.1224667,37.1818
10,2,233001614,한신더휴,11,127.1237833,37.1865167
11,2,233001568,베라체아파트,12,127.12285,37.1905
12,2,233002421,예솔초.호반2차.대원2차,13,127.1187667,37.1962333
13,2,233000129,신안2차.반도4차,14,127.11605,37.1999833
14,2,233000980,모아.반도1차아파트,15,127.11455,37.20205
15,2,233000960,경남.반도1차,16,127.1107833,37.20345
16,2,233002435,영천유치원.시범예미지,17,127.1074,37.2037
17,2,233000961,영천초.계룡,18,127.10495,37.2042333
18,2,233000130,우남퍼스트빌,19,127.0985667,37.2031333
19,2,233003085,동탄역(동측),20,127.0962833,37.19985
20,2,233000137,롯데캐슬.포스코더샵,21,127.0985667,37.1997333
21,2,233001637,린스트라우스.한화,22,127.0985667,37.19625
22,2,233000998,리베라CC,23,127.0985667,37.1907333
23,2,233000994,공공청사부지,24,127.0999167,37.18705
24,2,233002496,더샵센트럴시티2차.행복주택,25,127.0914167,37.1869
25,2,233002498,에일린의뜰.중흥S클래스에코밸리,26,127.0869333,37.1871833
26,2,233001448,나루마을.월드반도,27,127.0765167,37.1908
27,2,233001714,신도브레뉴아파트,28,127.07385,37.1920333
28,2,233001449,쌍용예가,29,127.0718,37.1935
29,2,233001450,솔빛마을.서해.쌍용아파트,30,127.0696333,37.1958167
30,2,233001224,다은마을(중),31,127.0675833,37.1999833
31,2,233001219,메타폴리스(중),32,127.0675167,37.2037333
32,2,233001677,한화꿈에그린아파트,33,127.06655,37.2068167
33,2,233001675,센트럴파크,34,127.0639333,37.2080667
34,2,233001994,능동은행사거리.동탄시티병원,35,127.0618667,37.2091667
35,2,233001673,미즈파크병원,36,127.0604667,37.2096333
36,2,233002029,크리스찬교회,37,127.0588167,37.2103167
37,2,233002030,이지더원,38,127.0559167,37.2115833
38,2,233000109,신미주아파트앞,39,127.0517833,37.2146333
39,2,233000108,주공8단지,40,127.0487833,37.21515
40,2,233000067,주공10.11단지,41,127.0452667,37.2158833
41,2,233000066,중심상가,42,127.04375,37.21515
42,2,233002132,롯데시네마,43,127.04245,37.2144833
43,2,233000671,진안동,44,127.0393,37.2130167
44,2,233000703,병점사거리.병점역입구,45,127.0344333,37.2083833
45,2,233000702,병점역사거리,46,127.0356333,37.2069833
46,2,233000100,홈플러스.벌말초교,47,127.03815,37.2033167
47,2,233000098,한일타운아파트,48,127.0377333,37.2003
48,2,233001920,유앤아이.화성시청소년수련관,49,127.03435,37.2031167
49,2,233000701,병점역후문,50,127.0319167,37.2068333
50,2,233000670,안용중학교.현충공원,51,127.0219167,37.2055667
51,2,233000669,송산동입구,52,127.0177833,37.20585
52,2,233000668,안녕동,53,127.01425,37.2037
53,2,233000667,신한미지엔아파트앞,54,127.00915,37.20035
54,2,233001329,한강CM,55,127.0067167,37.1966833
55,2,233000666,돌고지,56,127.0054,37.1939333
56,2,233000093,일진전기앞,57,127.0053667,37.1910667
57,2,233001128,뱅뱅이,58,127.00505,37.18675
58,2,233001127,앞말,59,127.0014167,37.1835667
59,2,233000665,새터말,60,126.9962,37.1835333
60,2,233001126,괘랑2리.차운혁충신정려문,61,126.99315,37.1828333
61,2,233001125,빼골,62,126.98825,37.1800333
62,2,233000664,왕재고개,63,126.9862333,37.1761833
63,2,233001124,정남파출소,64,126.9840167,37.1734167
64,2,233000663,정남농협,65,126.9832833,37.1698167
65,2,233000661,정남초등학교,66,126.9835,37.1679
66,2,233000375,신리사거리,67,126.9804833,37.1641
67,2,233001818,신리앞,68,126.9774,37.1631333
68,2,233002999,신리주유소앞,69,126.9763167,37.1628167
69,2,233002123,정남행정복합센터,70,126.97275,37.16155
70,2,233001221,문학리,71,126.96545,37.1549333
71,2,233000612,문학1리,72,126.9632167,37.1525667
72,2,233001605,동오첨단산업단지,73,126.9601667,37.1455
73,2,233001819,효원납골공원,74,126.9583167,37.1421833
74,2,233001911,유진레미콘,75,126.9564167,37.1398167
75,2,233001976,농심물류센터,76,126.9555167,37.1367
76,2,233001820,동오리종점,77,126.9532667,37.1319833
77,2,233000213,백토2리,78,126.9476833,37.1230333
78,2,233000214,백토사거리,79,126.94555,37.11795
79,2,233002004,화리현리입구,80,126.9426167,37.1161
80,2,233000232,화리현리,81,126.9401167,37.1151333
81,2,233001694,수리재,82,126.9348333,37.1133833
82,2,233001878,하길1리,83,126.9307333,37.1112333
83,2,233001766,향남2교차로,84,126.9286,37.1109333
84,2,233002406,향남부영9단지,85,126.9192667,37.1137667
85,2,233002415,향남모아8단지,86,126.9136833,37.1138333
86,2,233002504,롯데씨네마.향남부영7,87,126.9109167,37.1146167
87,2,233002476,향남부영3단지,88,126.9123333,37.1169333
88,2,233001108,향남주공2단지,89,126.9175667,37.1168
89,2,233000618,방축리,90,126.9186667,37.1200333
90,2,233002106,단독주택단지,91,126.9201833,37.12425
91,2,233002104,신영지웰,92,126.9209667,37.1278667
92,2,233001860,화성소방서.향남홈플러스,93,126.9213,37.1305333
93,2,233002102,향남환승터미널,94,126.9215667,37.1328
94,2,233002101,화성문화원.향남환승터미널,95,126.9210833,37.132
95,2,233001955,화성소방서.향남홈플러스,96,126.9209167,37.13045
96,2,233002103,에일린의뜰,97,126.9206167,37.1278667
97,2,233002105,단독주택단지,98,126.9198667,37.1243333
98,2,233001109,방축리,99,126.9183667,37.12
99,2,233000617,향남주공2단지,100,126.9172833,37.1168833
100,2,233002477,향남부영3단지,101,126.9121333,37.1171833
101,2,233002414,향남부영7.롯데씨네마,102,126.9110667,37.1144
102,2,233002478,향남모아8단지,103,126.91445,37.1134167
103,2,233002407,향남부영9단지,104,126.9190833,37.1134
104,2,233001762,향남2교차로,105,126.9282833,37.11075
105,2,233001877,하길1리,106,126.93145,37.1116167
106,2,233001480,수리재,107,126.9349667,37.1132667
107,2,233000233,화리현리,108,126.9406667,37.11525
108,2,233000231,화리현리입구,109,126.9424667,37.11595
109,2,233000216,백토사거리,110,126.9457333,37.1181333
110,2,233000212,백토2리,111,126.94775,37.1229833
111,2,233001607,동오리종점,112,126.9534667,37.13195
112,2,233001812,농심물류센터,113,126.9556833,37.1364333
113,2,233001688,유진레미콘,114,126.9563667,37.1391667
114,2,233001110,효원납골공원,115,126.95895,37.1426667
115,2,233001606,동오첨단산업단지,116,126.9608,37.1467667
116,2,233001576,문학1리,117,126.9637333,37.1528667
117,2,233001580,문학리,118,126.9661,37.15525
118,2,233002122,정남행정복합센터,119,126.9716667,37.1611667
119,2,233001822,신리주유소앞,120,126.9767333,37.1628
120,2,233001823,신리앞,121,126.9783,37.1632833
121,2,233000376,신리사거리,122,126.9803333,37.1639167
122,2,233000655,정남초등학교,123,126.9839,37.1676167
123,2,233000654,정남도서관,124,126.98335,37.1688
124,2,233001122,정남농협,125,126.9835,37.1708667
125,2,233000653,정남파출소,126,126.9840333,37.1732667
126,2,233000652,왕재고개,127,126.9863833,37.1762167
127,2,233000651,빼골,128,126.98835,37.1799833
128,2,233000650,괘랑2리.차운혁충신정려문,129,126.9933,37.18275
129,2,233000649,새터말,130,126.9971833,37.1831667
130,2,233000648,앞말,131,127.0020333,37.18375
131,2,233000647,뱅뱅이,132,127.006,37.1880667
132,2,233000094,일진전기앞,133,127.0054333,37.1920167
133,2,233000646,돌고지,134,127.0057167,37.19415
134,2,233001330,한강CM,135,127.0066167,37.1959167
135,2,233000645,신한미지엔아파트앞,136,127.0086,37.1999167
136,2,233000644,북촌말입구,137,127.0136,37.2026833
137,2,233000643,송산동입구,138,127.0172,37.2055667
138,2,233000642,동문아파트,139,127.02225,37.2054
139,2,233000695,병점역후문,140,127.0321333,37.2060667
140,2,233001921,유앤아이.화성시청소년수련관,141,127.0347167,37.2023167
141,2,233000097,한일타운아파트,142,127.03755,37.2002333
142,2,233000101,신창미션힐.송화초교,143,127.0382167,37.2037833
143,2,233000708,동부출장소.병점초등학교,144,127.0345,37.2087167
144,2,233000641,병점화남아파트,145,127.03755,37.2119667
145,2,233000640,진안동,146,127.04065,37.2133667
146,2,233002403,롯데시네마,147,127.0426333,37.21425
147,2,233000065,주공11단지.우남퍼스트빌2차,148,127.0451167,37.2155167
148,2,233000107,주공7.8단지,149,127.04955,37.2143833
149,2,233000106,신미주아파트.주공6단지,150,127.05175,37.2144167
150,2,233002032,신미주,151,127.0526,37.214
151,2,233002031,경남아너스빌,152,127.0555333,37.2115
152,2,233002028,동탄3동행정복지센터,153,127.0587,37.2101333
153,2,233001672,미즈파크병원,154,127.0602333,37.20945
154,2,233002273,능동은행사거리.동탄시티병원,155,127.0618167,37.2089
155,2,233001674,센트럴파크,156,127.0638167,37.2078
156,2,233001676,금호어울림,157,127.0664833,37.20655
157,2,233001218,메타폴리스(중),158,127.0674833,37.2042667
158,2,233001220,다은마을(중),159,127.06735,37.2003833
159,2,233001452,새강마을.휴먼시아,160,127.0692,37.1956667
160,2,233001453,새강주공휴먼시아,161,127.0716167,37.1932333
161,2,233001713,나루마을.한화꿈에그린2차,162,127.07455,37.1913167
162,2,233001454,탄요유적공원,163,127.0762333,37.1906167
163,2,233002499,에일린의뜰.중흥S클래스에코밸리,164,127.0867833,37.1869167
164,2,233002497,행복주택.동탄경찰서,165,127.0918167,37.1866167
165,2,233000995,의료시설부지,166,127.10015,37.1876
166,2,233000999,리베라CC,167,127.0990167,37.1907333
167,2,233000978,한화.린스트라우스,168,127.0990167,37.19535
168,2,233003085,동탄역(동측),169,127.0962833,37.19985
169,2,233000964,우남퍼스트빌,170,127.0990167,37.20335
170,2,233002433,우남퍼스트빌.자이,171,127.1000833,37.2045667
171,2,233000131,계룡.영천초,172,127.1047333,37.204
172,2,233002434,시범예미지.영천유치원,173,127.1074167,37.2034167
173,2,233000164,반도1차.경남,174,127.1105833,37.2032167
174,2,233001491,반도1차.모아아파트,175,127.1141,37.2018833
175,2,233000430,반도4차.동탄4동복지센터,176,127.1154,37.2001
176,2,233001168,센트럴푸르지오.호반베르디움2차,177,127.1168167,37.1981333
177,2,233000965,청목초.신안1차,178,127.1194,37.1945833
178,2,233001623,동원로얄듀크2차.목동초,179,127.1233,37.18875
179,2,233001620,힐스테이트.호반5차,180,127.1229667,37.1847833
180,2,233000209,창의고,181,127.1220333,37.1817
181,2,233001572,서희스타힐스.단독주택,182,127.1195667,37.1732333
182,2,233002027,서희스타힐스.호수부영1차,183,127.1173833,37.1719
