,districtCd,stationId,stationName,stationSeq,x,y
0,2,201000448,능실마을21단지.수원여대입구,1,126.9620167,37.2542
1,2,277102877,호매실18.22단지(경유),2,126.9572,37.2589
2,2,201000436,능실초등학교.힐스테이트호매실,3,126.9571833,37.26035
3,2,201000357,수원은혜교회.한양수자인파크원아파트,4,126.95395,37.2659833
4,2,277103693,칠보마을7단지(경유),5,126.9428333,37.2674667
5,2,201000244,LG빌리지2차.호매실역서희스타힐스,6,126.9381167,37.2730833
6,2,201000149,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,7,126.947,37.2737667
7,2,201000359,홈플러스서수원점,8,126.9555667,37.2747333
8,2,201000029,서수원버스터미널,9,126.9707,37.2834
9,2,277103317,월암IC(경유),10,126.96215,37.3026833
10,2,277103315,의왕신부곡IC(경유),11,126.9683,37.33245
11,2,277103221,의왕터널진입(경유),12,126.9984167,37.3589167
12,2,277103159,학의JC(경유),13,127.0015833,37.38705
13,2,277103200,과천터널진입(경유),14,127.00175,37.40185
14,2,277103203,과천IC(경유),15,126.99665,37.4216833
15,2,277103312,경마IC(경유),16,127.0056167,37.4478167
16,2,277102784,우면산터널TG(경유),17,127.0189833,37.4632667
17,2,277102785,예술의전당앞(경유),18,127.0129667,37.4812667
18,2,121000520,서초아트자이아파트,19,127.0111333,37.4852
19,2,121000060,서초역1번출구,20,127.0086833,37.4919667
20,2,121000929,교대역,21,127.01565,37.4940833
21,2,277104257,서초아르누보호텔(경유),22,127.0211,37.49585
22,2,121000921,강남역나라빌딩앞,23,127.0282667,37.4958833
23,2,277101612,우성아파트앞사거리(경유),24,127.0295333,37.49335
24,2,277102150,뱅뱅사거리(경유),25,127.0315167,37.48925
25,2,121000971,양재역커피빈앞,26,127.0353333,37.4828833
26,2,277104385,교육개발원입구교차로(경유),27,127.0384,37.47775
27,2,121000220,시민의숲.양재꽃시장,28,127.0384333,37.4707333
28,2,277103049,양재IC(경유),29,127.03995,37.4638
29,2,277103102,선암IC(경유),30,127.0203,37.4603833
30,2,277103311,경마IC(경유),31,127.00545,37.448
31,2,277103202,과천IC(경유),32,126.99615,37.4221333
32,2,277103201,과천터널진입(경유),33,126.9948833,37.4080167
33,2,277103158,학의JC(경유),34,127.0015167,37.3876667
34,2,277103220,의왕터널진입(경유),35,126.9992333,37.3656667
35,2,277103314,의왕신부곡IC(경유),36,126.9682167,37.3326833
36,2,277103316,월암IC(경유),37,126.9619667,37.3028333
37,2,201000116,서수원버스터미널,38,126.9708667,37.2829
38,2,201000360,홈플러스서수원점,39,126.95545,37.2749
39,2,201000100,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,40,126.9473,37.2739167
40,2,201000180,LG빌리지3차.모아미래도아파트,41,126.9379833,37.27385
41,2,201000358,한양수자인파크원아파트.금호초등학교,42,126.9526833,37.26595
42,2,201000435,능실초등학교.힐스테이트호매실,43,126.9569333,37.2601667
43,2,201000447,능실마을21단지.수원여대입구,44,126.9619167,37.2542833
44,2,277102625,서부공용차고지(경유),45,126.96295,37.2546333
