,districtCd,stationId,stationName,stationSeq,x,y
0,2,233002472,향남주공18단지,1,126.8976667,37.0988333
1,2,233002414,향남부영7.롯데씨네마,2,126.9110667,37.1144
2,2,233001860,화성소방서.향남홈플러스,3,126.9213,37.1305333
3,2,233002102,향남환승터미널,4,126.9215667,37.1328
4,2,277102040,점촌교차로(경유),5,126.9170167,37.1415833
5,2,277101732,가재교차로(경유),6,126.9223,37.149
6,2,277101775,팔탄입구삼거리(경유),7,126.9317833,37.1636
7,2,277101708,왕림교차로(경유),8,126.9393333,37.1929
8,2,277102570,왕람휴게소(경유),9,126.9437667,37.2073
9,2,233000788,장안대학,10,126.944,37.21365
10,2,233000786,봉담읍행정복지센터,11,126.94965,37.2203333
11,2,277102009,봉담IC진입(경유),12,126.957,37.2272
12,2,277103518,천천IC(경유),13,126.9505833,37.2459833
13,2,277103520,호매실IC(경유),14,126.9485,37.2619167
14,2,277103528,서수원IC(경유),15,126.9522833,37.2929167
15,2,277103317,월암IC(경유),16,126.96215,37.3026833
16,2,277103315,의왕신부곡IC(경유),17,126.9683,37.33245
17,2,226000039,의왕톨게이트,18,126.985,37.3471
18,2,277103221,의왕터널진입(경유),19,126.9984167,37.3589167
19,2,277103159,학의JC(경유),20,127.0015833,37.38705
20,2,277103200,과천터널진입(경유),21,127.00175,37.40185
21,2,277103203,과천IC(경유),22,126.99665,37.4216833
22,2,277103312,경마IC(경유),23,127.0056167,37.4478167
23,2,277102784,우면산터널TG(경유),24,127.0189833,37.4632667
24,2,277102785,예술의전당앞(경유),25,127.0129667,37.4812667
25,2,121000520,서초아트자이아파트,26,127.0111333,37.4852
26,2,121000060,서초역1번출구,27,127.0086833,37.4919667
27,2,121000085,지하철3호선교대역,28,127.01375,37.4918833
28,2,121000082,서울교대사거리,29,127.0146667,37.4874333
29,2,277104592,서초IC양재역방면(경유),30,127.02655,37.4833333
30,2,121000971,양재역커피빈앞,31,127.0353333,37.4828833
31,2,277104385,교육개발원입구교차로(경유),32,127.0384,37.47775
32,2,121000220,시민의숲.양재꽃시장,33,127.0384333,37.4707333
33,2,277103049,양재IC(경유),34,127.03995,37.4638
34,2,277103102,선암IC(경유),35,127.0203,37.4603833
35,2,277103311,경마IC(경유),36,127.00545,37.448
36,2,277103202,과천IC(경유),37,126.99615,37.4221333
37,2,277103201,과천터널진입(경유),38,126.9948833,37.4080167
38,2,277103158,학의JC(경유),39,127.0015167,37.3876667
39,2,277103220,의왕터널진입(경유),40,126.9992333,37.3656667
40,2,226000038,의왕톨게이트,41,126.9845,37.3485167
41,2,277103314,의왕신부곡IC(경유),42,126.9682167,37.3326833
42,2,277103316,월암IC(경유),43,126.9619667,37.3028333
43,2,277103527,서수원IC(경유),44,126.9523667,37.2935333
44,2,277103519,호매실IC(경유),45,126.9482,37.2622667
45,2,277103517,천천IC(경유),46,126.9503667,37.2460833
46,2,233000836,봉담읍행정복지센터,47,126.9492833,37.2204
47,2,233000833,장안대학,48,126.9436333,37.2136833
48,2,277102694,왕림교차로(경유),49,126.9390167,37.19295
49,2,277101750,팔탄입구삼거리(경유),50,126.9315833,37.1635833
50,2,277101693,가재교차로(경유),51,126.922,37.1491167
51,2,277101678,점촌교차로(경유),52,126.91685,37.1418
52,2,233002101,화성문화원.향남환승터미널,53,126.9210833,37.132
53,2,233001955,화성소방서.향남홈플러스,54,126.9209167,37.13045
54,2,233002504,롯데씨네마.향남부영7,55,126.9109167,37.1146167
55,2,233002471,향남주공18단지,56,126.8971833,37.0991167
