,districtCd,stationId,stationName,stationSeq,x,y
0,2,233001394,발안만세시장,1,126.90845,37.1325667
1,2,277102393,발안리(경유),2,126.9063333,37.1313167
2,2,233000385,화성시보건소앞,3,126.9049333,37.1290667
3,2,233000384,동양빌딩앞,4,126.9017833,37.1272167
4,2,233001395,제암리,5,126.8962167,37.1242
5,2,233001555,한국폴리텍대학,6,126.8927167,37.1219
6,2,233000926,매곡리,7,126.8883833,37.1174333
7,2,233000927,해창1리.우리꽃식물원,8,126.88195,37.1131333
8,2,233000464,월문온천,9,126.87755,37.1144333
9,2,233000463,월문초등학교,10,126.8715167,37.1179
10,2,233001353,월문리,11,126.8690167,37.1195167
11,2,233000462,화당리,12,126.8648333,37.1220167
12,2,233001354,서근리,13,126.85755,37.1262667
13,2,233001355,서근리(느락골),14,126.8503833,37.1280833
14,2,233001356,석포삼거리,15,126.8438667,37.1308667
15,2,233000461,석포4리,16,126.8395833,37.13005
16,2,233000460,석포2리,17,126.8372167,37.1292667
17,2,233001403,석포2리,18,126.8349667,37.1263333
18,2,233001414,석포3리,19,126.83165,37.1213167
19,2,233000459,석포3리,20,126.8308833,37.1206167
20,2,233000458,금의3리,21,126.8276833,37.11735
21,2,233000457,주곡1리,22,126.8249833,37.11765
22,2,233001416,주곡1리입구,23,126.8188167,37.1164833
23,2,233000456,금의2리,24,126.81645,37.1166167
24,2,233001563,경신공업사,25,126.8131167,37.11525
25,2,233001522,주곡2리입구,26,126.80385,37.1103833
26,2,233001405,만세길방문자센터.화수2리,27,126.7996333,37.1091667
27,2,233001406,관음사입구,28,126.7973167,37.1017
28,2,233001407,원안3리,29,126.7909333,37.1005
29,2,233001408,원안2리,30,126.7864667,37.1005333
30,2,233000405,원안3리,31,126.7858,37.0967333
31,2,233002327,운평리,32,126.78195,37.0909667
32,2,233000404,운평2리,33,126.7807,37.0845
33,2,233001159,조암4리앞,34,126.7963667,37.0822
34,2,233001160,우정초등학교,35,126.8016667,37.0807
35,2,233001161,금광아파트,36,126.8105167,37.0811667
36,2,233001434,조암시장,37,126.8156167,37.0815333
37,2,233000992,장안여자중학교,38,126.8152333,37.07855
38,2,233000496,사곡사거리,39,126.8152167,37.0748333
39,2,233000412,경진여객차고지,40,126.8163,37.0729833
