,districtCd,stationId,stationName,stationSeq,x,y
0,2,233003132,호수자이파밀리에.아이원,1,127.1051,37.1607667
1,2,233003127,금호어울림.계룡리슈빌,2,127.1068833,37.1639
2,2,233001754,아이파크.호수부영4차,3,127.1092667,37.1655167
3,2,233001748,아이파크.호수부영5차,4,127.11435,37.1657667
4,2,233001710,호수공원행복주택.호수부영6차,5,127.1173667,37.1671333
5,2,233001696,호수부영1차,6,127.119,37.1699167
6,2,233001608,서희스타힐스.단독주택,7,127.12,37.1734833
7,2,233000327,쎈트럴써밋,8,127.1212667,37.1738167
8,2,233000332,디루체,9,127.1258,37.1738833
9,2,233000329,A57-1행복주택,10,127.1416,37.1766333
10,2,233001880,호반5차.르파비스,11,127.1236167,37.1826
11,2,233001614,한신더휴,12,127.1237833,37.1865167
12,2,233001568,베라체아파트,13,127.12285,37.1905
13,2,233002421,예솔초.호반2차.대원2차,14,127.1187667,37.1962333
14,2,233000150,반도유보라.센트럴푸르지오,15,127.1152167,37.1987667
15,2,233000134,호반베르디움.롯데캐슬,16,127.1112333,37.1971833
16,2,233000139,한화.호반.대원,17,127.1049833,37.1971
17,2,233002437,한화꿈에그린,18,127.10035,37.1947667
18,2,233000978,한화.린스트라우스,19,127.0990167,37.19535
19,2,233003085,동탄역(동측),20,127.0962833,37.19985
20,2,233000137,롯데캐슬.포스코더샵,21,127.0985667,37.1997333
21,2,233001637,린스트라우스.한화,22,127.0985667,37.19625
22,2,233000998,리베라CC,23,127.0985667,37.1907333
23,2,233000994,공공청사부지,24,127.0999167,37.18705
24,2,233002494,동탄초교,25,127.0929333,37.1881333
25,2,233001649,신미주아파트,26,127.09295,37.19295
26,2,233001638,반도5차,27,127.09145,37.1944667
27,2,233002382,동탄2신도시홍보관,28,127.0845167,37.1944667
28,2,233001706,월드반도,29,127.0804167,37.1931
29,2,233001960,반석초등학교,30,127.0774667,37.1934
30,2,233001640,동탄2동행정복지센터,31,127.0726,37.19715
31,2,233001734,복합문화센터,32,127.0711,37.2011167
32,2,233002376,동탄홈플러스,33,127.0693167,37.2020167
33,2,233001220,다은마을(중),34,127.06735,37.2003833
34,2,233001283,풍성신미주(중),35,127.06415,37.1994333
35,2,233001285,모아미래도.우림필유.평생학습관(중),36,127.0582667,37.1994833
36,2,233001287,서동탄역.신일해피트리(중),37,127.0533333,37.1993667
37,2,233000068,우남퍼스트빌,38,127.0485333,37.1993667
38,2,233001289,성호아파트,39,127.0428,37.1996833
39,2,233003104,송화초교.양우내안애,40,127.0400167,37.2012167
40,2,233000101,신창미션힐.송화초교,41,127.0382167,37.2037833
41,2,277101836,병점정형외과(경유),42,127.0366167,37.20605
42,2,233000702,병점역사거리,43,127.0356333,37.2069833
43,2,233000100,홈플러스.벌말초교,44,127.03815,37.2033167
44,2,277102014,화성벌말초(경유),45,127.0378333,37.2015333
45,2,233001290,성호아파트,46,127.0410667,37.1998833
46,2,233001229,우남퍼스트빌,47,127.04785,37.1989167
47,2,233001288,서동탄역.신일해피트리(중),48,127.0525,37.1995
48,2,233001286,모아미래도.우림필유.평생학습관(중),49,127.0575833,37.1992667
49,2,233001644,풍성신미주아파트(중),50,127.06335,37.1995
50,2,233001224,다은마을(중),51,127.0675833,37.1999833
51,2,233002377,동탄홈플러스.다은마을삼성래미안,52,127.0689,37.2018
52,2,233001968,롯데캐슬.복합문화센터,53,127.0707667,37.2012333
53,2,233001639,동탄2동행정복지센터,54,127.0728833,37.1964167
54,2,233001961,반송고등학교,55,127.0773833,37.1932167
55,2,233001962,사랑의교회,56,127.08085,37.1935833
56,2,233002383,동탄2신도시홍보관,57,127.0845,37.1942
57,2,233001641,반도5차,58,127.0908,37.1941667
58,2,233001648,신미주아파트,59,127.0926167,37.1929
59,2,233000995,의료시설부지,60,127.10015,37.1876
60,2,233000999,리베라CC,61,127.0990167,37.1907333
61,2,233000978,한화.린스트라우스,62,127.0990167,37.19535
62,2,233003084,동탄역(서측),63,127.0960833,37.1995833
63,2,233001637,린스트라우스.한화,64,127.0985667,37.19625
64,2,233002438,한화꿈에그린,65,127.1004667,37.19445
65,2,233002419,한화.호반.대원,66,127.1048667,37.1967333
66,2,233002420,롯데캐슬.호반베르디움,67,127.11105,37.1968833
67,2,233001167,센트럴푸르지오.반도유보라,68,127.1147,37.1981333
68,2,233001168,센트럴푸르지오.호반베르디움2차,69,127.1168167,37.1981333
69,2,233000965,청목초.신안1차,70,127.1194,37.1945833
70,2,233001623,동원로얄듀크2차.목동초,71,127.1233,37.18875
71,2,233001620,힐스테이트.호반5차,72,127.1229667,37.1847833
72,2,233001879,호반5차.르파비스,73,127.1237333,37.1822667
73,2,233000331,A57-1행복주택,74,127.1414,37.17715
74,2,233000333,디루체,75,127.1260167,37.1741333
75,2,233000328,쎈트럴써밋,76,127.12135,37.1740667
76,2,233001572,서희스타힐스.단독주택,77,127.1195667,37.1732333
77,2,233001695,호수부영1차,78,127.1185667,37.1700333
78,2,233001699,호수부영6차.호수공원행복주택,79,127.11705,37.1674
79,2,233001741,호수부영5차.아이파크,80,127.1139333,37.1660167
80,2,233001753,호수부영4차.아이파크,81,127.1091333,37.1658167
81,2,233003137,계룡리슈빌.금호어울림,82,127.1065333,37.16465
82,2,233003126,아이원.호수자이파밀리에,83,127.10485,37.1611167
