,districtCd,stationId,stationName,stationSeq,x,y
0,2,203000374,동부차고지,1,127.07805,37.2866667
1,2,277102617,동부차고지(경유),2,127.0789833,37.2916
2,2,228002014,광교지웰홈스.광교마을40단지,3,127.0789667,37.2955333
3,2,228002012,상현고등학교,4,127.07485,37.29755
4,2,228002010,새빛초등학교.광교상록자이,5,127.07265,37.2979833
5,2,228002009,상현중학교,6,127.0711833,37.29855
6,2,203000287,상현역,7,127.069,37.2970333
7,2,203000314,광교휴먼시아32단지,8,127.0682167,37.2941833
8,2,203000284,광교휴먼시아32단지정문,9,127.0660833,37.2922167
9,2,203000272,산의초등학교.래미안광교,10,127.0598667,37.2907167
10,2,203000328,광교오드카운티,11,127.0577,37.29295
11,2,203000439,광교카페거리입구,12,127.0563333,37.29505
12,2,203000338,광교역사공원.광교카페거리,13,127.05295,37.29515
13,2,203000339,수원광교박물관.광교이마트,14,127.0495667,37.29645
14,2,203000341,광교호반베르디움트라엘.광교해모로,15,127.0516667,37.30465
15,2,203000265,광교한양수자인.호반가든하임,16,127.0488167,37.3054167
16,2,203000263,광교초등학교.광교홍재도서관,17,127.0473167,37.3038333
17,2,203000261,광교역.광교대학로,18,127.0436667,37.2998833
18,2,203000035,경기대수원캠퍼스후문,19,127.0417667,37.2978333
19,2,203000041,차세대융합기술연구원.푸르지오월드마크,20,127.04785,37.2934
20,2,203000400,광교중앙.경기도청.아주대역환승센터,21,127.0516333,37.2883167
21,2,203000092,자연앤자이아파트.중흥S클래스,22,127.0554167,37.2845667
22,2,203000299,합동신학대학원.광교두산위브,23,127.05195,37.2800667
23,2,203000295,소화초등학교,24,127.0516167,37.27825
24,2,203000333,수원나누리병원,25,127.0495667,37.2745
25,2,203000057,매탄시장입구,26,127.0455833,37.2727
26,2,203000159,매탄주공4단지.매탄1동주민센터,27,127.0416667,37.2688167
27,2,202000076,자유총연맹,28,127.0397667,37.2641667
28,2,202000075,경기아트센터.매탄위브하늘채,29,127.0388833,37.2621333
29,2,202000074,임광아파트.야외음악당,30,127.0369833,37.2576167
30,2,202000002,경기소방본부,31,127.0361,37.2556167
31,2,201000209,평생교육학습관.남수원중학교.온수골,32,127.0340333,37.2509667
32,2,201000268,곡반중학교,33,127.0341,37.2461167
33,2,201000191,수원순복음교회,34,127.0361167,37.2456
34,2,203000093,영통아이파크캐슬2단지.래미안영통마크원1단지,35,127.0414333,37.24465
35,2,203000152,영통아이파크캐슬1단지.래미안영통마크원2단지,36,127.04625,37.2450167
36,2,203000151,방죽공원.영통힐스테이트.쌍용아파트,37,127.0519667,37.2453833
37,2,203000346,망포역3번출구.망포그대가프리미어.골든스퀘어,38,127.0549833,37.2455167
38,2,203000150,그대가프리미어아파트.망포역3번출구,39,127.0561667,37.2447833
39,2,203000149,태장초등학교,40,127.0553333,37.24085
40,2,203000148,망포중학교,41,127.0566,37.2382667
41,2,203000147,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,42,127.0592667,37.2371833
42,2,233000117,신영통현대타운.두산위브,43,127.0621,37.2353333
43,2,233001211,반월리큰고개,44,127.0647833,37.23255
44,2,233000115,신동탄롯데캐슬,45,127.0680667,37.23045
45,2,233001212,삼성반도체후문,46,127.0708667,37.2274667
46,2,233001310,IT단지(중),47,127.0736667,37.2251
47,2,233001225,한림대병원(중),48,127.07775,37.2173167
48,2,233003186,우미제일.전하리교회,49,127.0793833,37.2121333
49,2,233002440,예당고사거리,50,127.0818167,37.2091833
50,2,233002442,푸르지오.한미약품,51,127.0918333,37.2091833
51,2,233000122,센트럴상록.동원1차,52,127.1000333,37.2091667
52,2,233001166,동탄2파출소.농협,53,127.1049,37.2091833
53,2,233001493,퍼스트파크.이지더원,54,127.1083,37.2086833
54,2,233001492,상록.경남아파트.이주택지,55,127.1105333,37.2068667
55,2,233001491,반도1차.모아아파트,56,127.1141,37.2018833
56,2,233000430,반도4차.동탄4동복지센터,57,127.1154,37.2001
57,2,233001168,센트럴푸르지오.호반베르디움2차,58,127.1168167,37.1981333
58,2,233000965,청목초.신안1차,59,127.1194,37.1945833
59,2,233001623,동원로얄듀크2차.목동초,60,127.1233,37.18875
60,2,233001620,힐스테이트.호반5차,61,127.1229667,37.1847833
61,2,233000209,창의고,62,127.1220333,37.1817
62,2,233001572,서희스타힐스.단독주택,63,127.1195667,37.1732333
63,2,233001695,호수부영1차,64,127.1185667,37.1700333
64,2,233001699,호수부영6차.호수공원행복주택,65,127.11705,37.1674
65,2,233001741,호수부영5차.아이파크,66,127.1139333,37.1660167
66,2,233001753,호수부영4차.아이파크,67,127.1091333,37.1658167
67,2,233003137,계룡리슈빌.금호어울림,68,127.1065333,37.16465
68,2,233003126,아이원.호수자이파밀리에,69,127.10485,37.1611167
69,2,233003132,호수자이파밀리에.아이원,70,127.1051,37.1607667
70,2,233003127,금호어울림.계룡리슈빌,71,127.1068833,37.1639
71,2,233001754,아이파크.호수부영4차,72,127.1092667,37.1655167
72,2,233001748,아이파크.호수부영5차,73,127.11435,37.1657667
73,2,233001710,호수공원행복주택.호수부영6차,74,127.1173667,37.1671333
74,2,233001696,호수부영1차,75,127.119,37.1699167
75,2,233001608,서희스타힐스.단독주택,76,127.12,37.1734833
76,2,233000374,창의고,77,127.1224667,37.1818
77,2,233001614,한신더휴,78,127.1237833,37.1865167
78,2,233001568,베라체아파트,79,127.12285,37.1905
79,2,233002421,예솔초.호반2차.대원2차,80,127.1187667,37.1962333
80,2,233000129,신안2차.반도4차,81,127.11605,37.1999833
81,2,233000980,모아.반도1차아파트,82,127.11455,37.20205
82,2,233002516,지산마을,83,127.1122333,37.2052167
