,districtCd,stationId,stationName,stationSeq,x,y
0,2,233001448,나루마을.월드반도,1,127.0765167,37.1908
1,2,277102522,새강마을사거리(경유),2,127.0724167,37.1930333
2,2,233001450,솔빛마을.서해.쌍용아파트,3,127.0696333,37.1958167
3,2,233001224,다은마을(중),4,127.0675833,37.1999833
4,2,233001219,메타폴리스(중),5,127.0675167,37.2037333
5,2,233001562,한빛마을(중),6,127.06905,37.2076667
6,2,233001281,예당마을.롯데캐슬(중),7,127.0720667,37.21095
7,2,277101908,기흥동탄TG(경유),8,127.0915667,37.21655
8,2,277102660,기흥휴게소(경유),9,127.1066167,37.23525
9,2,277103363,수원신갈IC(경유),10,127.104,37.2657
10,2,277103361,신갈JC(경유),11,127.1038667,37.2896667
11,2,277103443,죽전(경유),12,127.1038167,37.3266333
12,2,277103386,서울TG(경유),13,127.1043333,37.3649667
13,2,277103151,판교IC(경유),14,127.1006167,37.3986333
14,2,277103679,금토JC(경유),15,127.0853167,37.4152833
15,2,277103441,서울진입(경유),16,127.0665833,37.43385
16,2,277104177,청계산입구역(경유),17,127.0542,37.4483667
17,2,277103388,양재IC(경유),18,127.04045,37.4632833
18,2,277103390,서초IC(경유),19,127.0263333,37.4831333
19,2,277103391,반포IC(경유),20,127.0188667,37.50285
20,2,277103400,한남IC(경유),21,127.0175833,37.5224833
21,2,277104180,한남1고가차도(경유),22,127.0026333,37.5414667
22,2,277104186,남산1호터널TG(경유),23,126.99315,37.55585
23,2,101000002,서울백병원.국가인권위.안중근활동터(중),24,126.98785,37.5643167
24,2,277104376,SKT타워(경유),25,126.9852667,37.5662167
25,2,101000303,서울시청,26,126.9807667,37.56615
26,2,277104283,시청교차로(경유),27,126.9767667,37.56455
27,2,101000128,신한은행본점,28,126.9755167,37.5611167
28,2,101000006,서울역버스환승센터(6번승강장)(중),29,126.9727333,37.55515
29,2,277101742,서울역교차로(경유),30,126.9726333,37.5571
30,2,277102115,숭례문교차로(경유),31,126.9754333,37.5603667
31,2,277102114,남대문로3가(경유),32,126.9789833,37.56105
32,2,101000148,명동입구,33,126.9826,37.5646833
33,2,101000001,남대문세무서.서울백병원(중),34,126.9875333,37.5649667
34,2,277104181,남산1호터널TG(경유),35,126.9927167,37.5557
35,2,277104179,한남1고가차도(경유),36,127.0024833,37.5413333
36,2,277103399,한남IC(경유),37,127.0172833,37.5220333
37,2,277103392,반포IC(경유),38,127.0184333,37.5028167
38,2,277103389,서초IC(경유),39,127.0256667,37.48365
39,2,277103387,양재IC(경유),40,127.0394333,37.46365
40,2,277104178,청계산입구역(경유),41,127.0538333,37.4481833
41,2,277103440,성남진입(경유),42,127.0661833,37.43355
42,2,277103678,금토JC(경유),43,127.08445,37.4155
43,2,277103150,판교IC(경유),44,127.10005,37.3988333
44,2,277103385,서울TG(경유),45,127.1026,37.36535
45,2,277103442,죽전(경유),46,127.10315,37.3266
46,2,277103360,신갈JC(경유),47,127.10345,37.2904333
47,2,277103362,수원신갈IC(경유),48,127.1035333,37.2668167
48,2,277102621,기흥휴게소(경유),49,127.1061833,37.2351167
49,2,277101884,기흥동탄TG(경유),50,127.0917,37.2169833
50,2,233001282,예당마을.롯데캐슬(중),51,127.073,37.21175
51,2,233001216,한빛마을.석우중학교(중),52,127.0692667,37.2082167
52,2,233001218,메타폴리스(중),53,127.0674833,37.2042667
53,2,233001220,다은마을(중),54,127.06735,37.2003833
54,2,233001452,새강마을.휴먼시아,55,127.0692,37.1956667
55,2,233001713,나루마을.한화꿈에그린2차,56,127.07455,37.1913167
