endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기70바2515,3,-1,233000377,203000034,2,20221025-043251
0,0,경기70바2515,3,-1,233000377,203000034,2,20221025-043306
0,0,경기70바2515,3,-1,233000377,203000034,2,20221025-043321
0,0,경기70바2515,3,-1,233000377,203000260,3,20221025-043336
0,0,경기70바2515,3,-1,233000377,203000428,4,20221025-043351
0,0,경기70바2515,3,-1,233000377,203000428,4,20221025-043404
0,0,경기70바2515,3,-1,233000377,203000429,5,20221025-043419
0,0,경기70바2515,3,-1,233000377,203000429,5,20221025-043434
0,0,경기70바2515,3,-1,233000377,203000431,6,20221025-043449
0,0,경기70바2515,3,-1,233000377,203000431,6,20221025-043506
0,0,경기70바2515,3,-1,233000377,203000431,6,20221025-043520
0,0,경기70바2515,3,-1,233000377,203000431,6,20221025-043536
0,0,경기70바2515,3,-1,233000377,203000431,6,20221025-043550
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043606
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043620
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043635
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043650
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043705
0,0,경기70바2515,3,-1,233000377,203000340,7,20221025-043720
0,0,경기70바2515,3,-1,233000377,203000165,8,20221025-043735
0,0,경기70바2515,3,-1,233000377,203000165,8,20221025-043750
0,0,경기70바2515,3,-1,233000377,203000165,8,20221025-043805
0,0,경기70바2515,3,-1,233000377,203000165,8,20221025-043820
0,0,경기70바2515,3,-1,233000377,203000001,9,20221025-043837
0,0,경기70바2515,3,-1,233000377,203000001,9,20221025-043850
0,0,경기70바2515,3,-1,233000377,203000001,9,20221025-043905
0,0,경기70바2515,3,-1,233000377,203000001,9,20221025-043920
0,0,경기70바2515,3,-1,233000377,200000247,10,20221025-043935
0,0,경기70바2515,3,-1,233000377,200000197,11,20221025-043950
0,0,경기70바2515,3,-1,233000377,200000084,12,20221025-044005
0,0,경기70바2515,3,-1,233000377,200000084,12,20221025-044020
