endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기70바2584,3,-1,233000377,203000034,2,20221023-043220
0,0,경기70바2584,3,-1,233000377,203000034,2,20221023-043235
0,0,경기70바2584,3,-1,233000377,203000034,2,20221023-043250
0,0,경기70바2584,3,-1,233000377,203000260,3,20221023-043306
0,0,경기70바2584,3,-1,233000377,203000428,4,20221023-043320
0,0,경기70바2584,3,-1,233000377,203000428,4,20221023-043335
0,0,경기70바2584,3,-1,233000377,203000429,5,20221023-043350
0,0,경기70바2584,3,-1,233000377,203000429,5,20221023-043408
0,0,경기70바2584,3,-1,233000377,203000431,6,20221023-043421
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043436
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043451
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043506
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043521
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043536
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043551
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043606
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043621
0,0,경기70바2584,3,-1,233000377,203000340,7,20221023-043636
0,0,경기70바2584,3,-1,233000377,203000165,8,20221023-043651
0,0,경기70바2584,3,-1,233000377,203000165,8,20221023-043706
0,0,경기70바2584,3,-1,233000377,203000165,8,20221023-043721
0,0,경기70바2584,3,-1,233000377,203000165,8,20221023-043736
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043751
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043806
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043821
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043836
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043851
0,0,경기70바2584,3,-1,233000377,203000001,9,20221023-043906
0,0,경기70바2584,3,-1,233000377,200000247,10,20221023-043921
0,0,경기70바2584,3,-1,233000377,200000197,11,20221023-043936
0,0,경기70바2584,3,-1,233000377,200000197,11,20221023-043951
