endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042635
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042650
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042706
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042720
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042736
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042751
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042806
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042820
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042835
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042850
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042905
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042920
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042935
0,0,경기70바2528,3,-1,233000377,203000033,1,20221024-042950
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043006
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043021
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043036
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043051
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043106
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043121
0,0,경기70바2528,3,-1,233000377,203000034,2,20221024-043136
0,0,경기70바2528,3,-1,233000377,203000429,5,20221024-043151
0,0,경기70바2528,3,-1,233000377,203000431,6,20221024-043206
0,0,경기70바2528,3,-1,233000377,203000431,6,20221024-043221
0,0,경기70바2528,3,-1,233000377,203000431,6,20221024-043236
0,0,경기70바2528,3,-1,233000377,203000431,6,20221024-043251
0,0,경기70바2528,3,-1,233000377,203000431,6,20221024-043306
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043321
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043336
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043351
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043406
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043421
0,0,경기70바2528,3,-1,233000377,203000340,7,20221024-043436
0,0,경기70바2528,3,-1,233000377,203000165,8,20221024-043451
0,0,경기70바2528,3,-1,233000377,203000165,8,20221024-043506
0,0,경기70바2528,3,-1,233000377,203000165,8,20221024-043521
0,0,경기70바2528,3,-1,233000377,203000165,8,20221024-043536
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043551
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043606
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043621
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043636
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043651
0,0,경기70바2528,3,-1,233000377,203000001,9,20221024-043706
0,0,경기70바2528,3,-1,233000377,200000197,11,20221024-043721
0,0,경기70바2528,3,-1,233000377,200000197,11,20221024-043736
0,0,경기70바2528,3,-1,233000377,200000197,11,20221024-043751
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043806
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043821
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043836
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043851
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043907
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043921
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043936
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-043951
0,0,경기70바2528,3,-1,233000377,200000084,12,20221024-044006
0,0,경기70바2528,3,-1,233000377,202000060,13,20221024-044021
0,0,경기70바2528,3,-1,233000377,202000060,13,20221024-044036
0,0,경기70바2528,3,-1,233000377,202000060,13,20221024-044051
0,0,경기70바2528,3,-1,233000377,202000059,14,20221024-044106
0,0,경기70바2528,3,-1,233000377,202000059,14,20221024-044121
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044136
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044151
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044206
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044221
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044236
0,0,경기70바2528,3,-1,233000377,202000058,15,20221024-044251
0,0,경기70바2528,3,-1,233000377,202000231,16,20221024-044306
0,0,경기70바2528,3,-1,233000377,202000231,16,20221024-044321
0,0,경기70바2528,3,-1,233000377,202000231,16,20221024-044336
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044351
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044404
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044419
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044434
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044449
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044505
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044519
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044534
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044549
0,0,경기70바2528,3,-1,233000377,202000230,17,20221024-044604
0,0,경기70바2528,3,-1,233000377,200000183,18,20221024-044619
0,0,경기70바2528,3,-1,233000377,200000183,18,20221024-044634
0,0,경기70바2528,3,-1,233000377,200000183,18,20221024-044649
0,0,경기70바2528,3,-1,233000377,200000183,18,20221024-044704
0,0,경기70바2528,3,-1,233000377,200000183,18,20221024-044719
0,0,경기70바2528,3,-1,233000377,200000202,19,20221024-044734
0,0,경기70바2528,3,-1,233000377,200000202,19,20221024-044749
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044804
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044819
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044834
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044849
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044906
0,0,경기70바2528,3,-1,233000377,202000202,20,20221024-044921
0,0,경기70바2528,3,-1,233000377,202000203,21,20221024-044936
0,0,경기70바2528,3,-1,233000377,202000203,21,20221024-044951
0,0,경기70바2528,3,-1,233000377,202000203,21,20221024-045006
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045021
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045036
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045051
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045106
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045121
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045136
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045151
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045206
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045221
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045236
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045252
0,0,경기70바2528,3,-1,233000377,202000201,22,20221024-045305
0,0,경기70바2528,3,-1,233000377,202000220,23,20221024-045320
0,0,경기70바2528,3,-1,233000377,202000220,23,20221024-045335
0,0,경기70바2528,3,-1,233000377,202000211,24,20221024-045350
0,0,경기70바2528,3,-1,233000377,202000211,24,20221024-045405
0,0,경기70바2528,3,-1,233000377,202000211,24,20221024-045420
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045435
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045450
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045506
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045520
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045535
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045550
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045606
0,0,경기70바2528,3,-1,233000377,202000217,25,20221024-045620
0,0,경기70바2528,3,-1,233000377,277103110,26,20221024-045635
0,0,경기70바2528,3,-1,233000377,277103110,26,20221024-045650
0,0,경기70바2528,3,-1,233000377,277103110,26,20221024-045705
0,0,경기70바2528,3,-1,233000377,277103122,27,20221024-045720
0,0,경기70바2528,3,-1,233000377,277103123,28,20221024-045735
0,0,경기70바2528,3,-1,233000377,277103123,28,20221024-045750
0,0,경기70바2528,3,-1,233000377,277103123,28,20221024-045805
0,0,경기70바2528,3,-1,233000377,277103123,28,20221024-045820
0,0,경기70바2528,3,-1,233000377,277103123,28,20221024-045835
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-045850
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-045905
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-045920
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-045935
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-045950
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-050005
0,0,경기70바2528,3,-1,233000377,201000592,29,20221024-050020
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050035
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050050
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050105
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050120
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050135
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050150
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050205
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050220
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050235
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050250
0,0,경기70바2528,3,-1,233000377,277103124,30,20221024-050305
0,0,경기70바2528,3,-1,233000377,201000020,31,20221024-050320
0,0,경기70바2528,3,-1,233000377,201000390,32,20221024-050335
0,0,경기70바2528,3,-1,233000377,201000390,32,20221024-050350
0,0,경기70바2528,3,-1,233000377,201000390,32,20221024-050405
0,0,경기70바2528,3,-1,233000377,201000390,32,20221024-050420
0,0,경기70바2528,3,-1,233000377,201000390,32,20221024-050435
0,0,경기70바2528,3,-1,233000377,201000389,33,20221024-050450
0,0,경기70바2528,3,-1,233000377,201000389,33,20221024-050506
0,0,경기70바2515,3,-1,233000377,203000034,2,20221024-050520
0,0,경기70바2528,3,-1,233000377,201000064,34,20221024-050520
0,0,경기70바2515,3,-1,233000377,203000034,2,20221024-050535
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050535
0,0,경기70바2515,3,-1,233000377,203000260,3,20221024-050550
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050550
0,0,경기70바2515,3,-1,233000377,203000428,4,20221024-050605
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050605
0,0,경기70바2515,3,-1,233000377,203000428,4,20221024-050620
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050620
0,0,경기70바2515,3,-1,233000377,203000429,5,20221024-050635
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050635
0,0,경기70바2515,3,-1,233000377,203000431,6,20221024-050650
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050650
0,0,경기70바2515,3,-1,233000377,203000431,6,20221024-050705
0,0,경기70바2528,3,-1,233000377,201000019,35,20221024-050705
