endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아4643,2,-1,233000077,233003085,116,20221025-050008
0,0,경기76아4643,2,-1,233000077,233003085,116,20221025-050023
0,0,경기76아4643,2,-1,233000077,233003085,116,20221025-050038
0,0,경기76아4643,2,-1,233000077,233003085,116,20221025-050053
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050107
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050122
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050137
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050152
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050208
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050222
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050237
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050252
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050307
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050322
0,0,경기76아4643,2,-1,233000077,233000137,117,20221025-050337
0,0,경기76아4643,2,-1,233000077,233001637,118,20221025-050352
0,0,경기76아4643,2,-1,233000077,233001637,118,20221025-050409
0,0,경기76아4643,2,-1,233000077,233000998,119,20221025-050422
0,0,경기76아4643,2,-1,233000077,233000998,119,20221025-050438
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050452
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050507
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050522
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050537
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050552
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050607
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050622
0,0,경기76아4643,2,-1,233000077,233000994,120,20221025-050637
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050652
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050707
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050722
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050737
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050752
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050807
0,0,경기76아4643,2,-1,233000077,233001649,121,20221025-050822
0,0,경기76아4643,2,-1,233000077,233001638,122,20221025-050837
0,0,경기76아4643,2,-1,233000077,233001638,122,20221025-050852
0,0,경기76아4643,2,-1,233000077,233001638,122,20221025-050907
0,0,경기76아4643,2,-1,233000077,233002382,123,20221025-050922
0,0,경기76아4643,2,-1,233000077,233002382,123,20221025-050937
0,0,경기76아4643,2,-1,233000077,233002382,123,20221025-050952
0,0,경기76아4643,2,-1,233000077,233002382,123,20221025-051007
0,0,경기76아4643,2,-1,233000077,233001706,124,20221025-051022
0,0,경기76아4643,2,-1,233000077,233001706,124,20221025-051037
0,0,경기76아4643,2,-1,233000077,233001706,124,20221025-051052
0,0,경기76아4643,2,-1,233000077,233001706,124,20221025-051107
0,0,경기76아4643,2,-1,233000077,233001706,124,20221025-051122
0,0,경기76아4643,2,-1,233000077,233001960,125,20221025-051137
0,0,경기76아4643,2,-1,233000077,233001960,125,20221025-051152
0,0,경기76아4643,2,-1,233000077,233001960,125,20221025-051207
0,0,경기76아4643,2,-1,233000077,233001960,125,20221025-051222
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051237
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051252
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051307
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051322
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051337
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051352
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051407
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051422
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051437
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051452
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051507
0,0,경기76아4643,2,-1,233000077,233001640,126,20221025-051522
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051537
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051552
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051607
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051622
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051637
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051652
0,0,경기76아4643,2,-1,233000077,233001734,127,20221025-051707
0,0,경기76아4643,2,-1,233000077,233002376,128,20221025-051722
0,0,경기76아4643,2,-1,233000077,233002376,128,20221025-051737
0,0,경기76아4643,2,-1,233000077,233002376,128,20221025-051752
0,0,경기76아4643,2,-1,233000077,233002376,128,20221025-051807
0,0,경기76아4643,2,-1,233000077,233002376,128,20221025-051822
0,0,경기76아4643,2,-1,233000077,233001220,129,20221025-051837
0,0,경기76아4643,2,-1,233000077,233001220,129,20221025-051852
0,0,경기76아4643,2,-1,233000077,233001220,129,20221025-051907
0,0,경기76아4643,2,-1,233000077,233001220,129,20221025-051922
0,0,경기76아4643,2,-1,233000077,233001220,129,20221025-051937
