endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아4641,2,-1,233000077,233003085,116,20221024-050122
0,0,경기76아4641,2,-1,233000077,233003085,116,20221024-050137
0,0,경기76아4641,2,-1,233000077,233003085,116,20221024-050152
0,0,경기76아4641,2,-1,233000077,233003085,116,20221024-050207
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050222
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050237
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050252
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050307
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050322
0,0,경기76아4641,2,-1,233000077,233000137,117,20221024-050337
0,0,경기76아4641,2,-1,233000077,233001637,118,20221024-050352
0,0,경기76아4641,2,-1,233000077,233001637,118,20221024-050407
0,0,경기76아4641,2,-1,233000077,233001637,118,20221024-050422
0,0,경기76아4641,2,-1,233000077,233001637,118,20221024-050437
0,0,경기76아4641,2,-1,233000077,233000998,119,20221024-050452
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050507
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050522
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050538
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050552
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050608
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050622
0,0,경기76아4641,2,-1,233000077,233000994,120,20221024-050638
0,0,경기76아4641,2,-1,233000077,233001649,121,20221024-050652
0,0,경기76아4641,2,-1,233000077,233001649,121,20221024-050707
0,0,경기76아4641,2,-1,233000077,233001649,121,20221024-050722
0,0,경기76아4641,2,-1,233000077,233001638,122,20221024-050737
0,0,경기76아4641,2,-1,233000077,233001638,122,20221024-050752
0,0,경기76아4641,2,-1,233000077,233001638,122,20221024-050807
0,0,경기76아4641,2,-1,233000077,233001638,122,20221024-050822
