endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160415
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160415
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160430
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160430
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160445
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160445
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160500
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160500
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160515
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160515
0,0,경기76아4717,1,-1,233000348,233001385,23,20221021-160530
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160530
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160545
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160545
0,0,경기76아4715,1,-1,233000348,233000435,69,20221021-160600
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160600
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160615
0,0,경기76아4715,1,-1,233000348,233002841,70,20221021-160615
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160630
0,0,경기76아4715,1,-1,233000348,233002841,70,20221021-160630
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160645
0,0,경기76아4715,1,-1,233000348,233002841,70,20221021-160645
0,0,경기76아4715,1,-1,233000348,233002841,70,20221021-160700
0,0,경기76아4717,1,-1,233000348,233000445,24,20221021-160700
0,0,경기76아4717,1,-1,233000348,233000444,25,20221021-160715
0,0,경기76아4715,1,-1,233000348,233002843,71,20221021-160715
0,0,경기76아4717,1,-1,233000348,233000444,25,20221021-160730
0,0,경기76아4715,1,-1,233000348,233002843,71,20221021-160730
