endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq,querytime
0,0,경기76아4715,1,-1,233000348,233002708,1,20221025-083016
0,0,경기76아4715,1,-1,233000348,233002708,1,20221025-083031
0,0,경기76아4715,1,-1,233000348,233000597,2,20221025-083045
0,0,경기76아4715,1,-1,233000348,233000597,2,20221025-083100
0,0,경기76아4715,1,-1,233000348,233000597,2,20221025-083116
0,0,경기76아4715,1,-1,233000348,233000597,2,20221025-083130
0,0,경기76아4715,1,-1,233000348,233000597,2,20221025-083145
0,0,경기76아4715,1,-1,233000348,233002375,3,20221025-083200
0,0,경기76아4715,1,-1,233000348,233002375,3,20221025-083215
0,0,경기76아4715,1,-1,233000348,233002375,3,20221025-083230
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083245
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083300
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083315
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083330
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083344
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083359
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083414
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083429
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083444
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083459
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083516
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083531
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083546
0,0,경기76아4715,1,-1,233000348,233000163,4,20221025-083601
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083616
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083631
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083646
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083701
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083715
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083730
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083745
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083800
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083815
0,0,경기76아4715,1,-1,233000348,233001000,5,20221025-083830
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-083845
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-083900
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-083915
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-083930
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-083945
0,0,경기76아4715,1,-1,233000348,233001435,6,20221025-084000
0,0,경기76아4715,1,-1,233000348,233000208,7,20221025-084015
0,0,경기76아4715,1,-1,233000348,233000208,7,20221025-084030
0,0,경기76아4715,1,-1,233000348,233001043,8,20221025-084045
0,0,경기76아4715,1,-1,233000348,233001043,8,20221025-084100
0,0,경기76아4715,1,-1,233000348,233001043,8,20221025-084114
0,0,경기76아4715,1,-1,233000348,233001043,8,20221025-084129
0,0,경기76아4715,1,-1,233000348,233002166,9,20221025-084144
0,0,경기76아4715,1,-1,233000348,233002166,9,20221025-084159
0,0,경기76아4715,1,-1,233000348,233002166,9,20221025-084216
0,0,경기76아4715,1,-1,233000348,233002166,9,20221025-084231
0,0,경기76아4715,1,-1,233000348,233002130,10,20221025-084246
0,0,경기76아4715,1,-1,233000348,233002130,10,20221025-084301
0,0,경기76아4715,1,-1,233000348,233001042,11,20221025-084316
0,0,경기76아4715,1,-1,233000348,233001042,11,20221025-084331
